,title,store,type,sells,price
1116,小米+小米8,['闪回二手商品专营店'],6G+64G,531,1321.0
1117,oppo+k3,['OPPO手机乐良专卖店'],超值套装,529,1899.0
1118,华为+p30,['众宇通手机专营店'],8GB+128GB,528,3688.0
1119,华为+畅享9plus,['众宇通手机专营店'],全网通(6GB 128GB),527,1281.5
1120,apple+iphone7,['海之博优品二手商品专营店'],128G 全网通,526,1768.0
1121,vivo+iqoo,['vivo耀诚鑫专卖店'],8G 128G,524,2498.0
1122,华为+nova5pro,['普华手机专营店'],8G+128G（下单送好礼）,522,2495.0
1123,华为+mate30pro,['佳沪手机旗舰店'],全网通8G+256G,520,7165.67
1124,华为+畅享9,['千瑞达手机旗舰店'],4G+64G（全网通）,519,868.0
1125,华为+畅享10plus,['头号卖家旗舰店'],全网通6+128GB,519,1499.0
1126,apple+iphone11,['头号卖家旗舰店'],128GB,519,5875.5
1127,apple+iphonexs,['世讯通二手手机专营店'],64G 全网4G,518,3999.0
1128,apple+iphonex,['海之博优品二手商品专营店'],256G 全网通,513,3508.0
1129,魅族+x8,['淘金手机专营店'],全网通 (4G+64G),512,844.67
1130,apple+iphone11promax,['冰之凯盛手机专营店'],全网通 64G,511,9068.5
1131,apple+iphonexs,['发动机优品二手手机专营店'],64G 全网通,511,4126.0
1132,荣耀+9x,['冰之凯盛手机专营店'],全网通4G+64G【已降100今日下单再减20】,508,1099.0
1133,华为+畅享10plus,['同达丰手机旗舰店'],全网通 6G+128G,508,1699.0
1134,荣耀+20pro,['疆界互联旗舰店'],8G+256G全网通咨询赠一年影视会员观影权益,506,2629.0
1135,红米+note8,['伟德手机专营店'],6GB+64GB,506,1199.0
1136,华为+畅享10plus,['京联通达旗舰店'],全网通（4G+128G）,505,1374.0
1137,vivo+z5x,['vivo耀诚鑫专卖店'],8G 128G,504,1740.86
1138,荣耀+10,['淘金手机专营店'],4G全网通(6G+128G)送好礼,502,1446.0
1139,荣耀+20,['掌视界数码旗舰店'],全网通(6G+128G),501,1539.0
1140,华为+mate20pro,['闲至优品二手手机旗舰店'],6GB+128GB (3D面部识别),500,4987.89
1141,华为+畅享9plus,['聚捷联盛手机旗舰店'],全网通(6+128G),500,1269.0
1142,华为+p30,['泰业优品二手手机旗舰店'],8GB+128GB 全网通,500,3441.5
1143,华为+nova5,['新松联手机旗舰店'],全网通（6GB+64GB）,500,1499.0
1144,apple+iphonex,['马上优品二手商品旗舰店'],全网通 128G,499,3643.0
1145,华为+nova5,['京联通达旗舰店'],全网通6+64G,499,1632.33
1146,oppo+k5,['OPPO墨白专卖店'],超值套装,498,2124.0
1147,华为+nova6,['京铠玄手机旗舰店'],8+128G 全网通（5G版）,498,3799.0
1148,apple+iphone7,['可多优品二手手机专营店'],32G全网通,497,1768.33
1149,apple+iphone7,['聚捷联盛手机旗舰店'],全网通(32GB),497,2784.0
1150,apple+iphone11,['中国移动手机官方旗舰店'],64GB（+小度在家套装版）,497,8539.0
1151,小米+小米9se,['明日数码旗舰店'],6G+128G 全网通,497,1818.0
1152,华为+畅享9,['掌视界数码旗舰店'],全网通(4G+128G),496,995.75
1153,华为+畅享9,['京铠玄手机旗舰店'],4+64G 全网通,496,898.0
1154,华为+畅享9,['佳沪手机旗舰店'],移动版全网通4GB+64GB,495,848.67
1155,华为+mate20,['众宇通手机专营店'],6GB+64GB（到手价2299元）,491,2749.0
1156,apple+iphone11,['疆界互联旗舰店'],256GB,490,9541.5
1157,荣耀+v30,['新松联手机旗舰店'],全网通 8GB+128GB 碎屏险套装,489,3909.0
1158,apple+iphone8,['XINKE海外专营店'],64GB美版有锁激活移动,485,3073.0
1159,apple+iphone8plus,['闪回二手商品专营店'],256G 全网通,483,3285.75
1160,华为+mate30,['聚捷联盛手机旗舰店'],5G版12G+512G,483,13688.0
1161,vivo+z5x,['vivo耀诚鑫专卖店'],6G 64G,482,1326.57
1162,apple+iphone11,['优品美手机专营店'],全网通128G,481,5841.33
1163,华为+nova4,['掌视界数码旗舰店'],2000万超广角三摄 (8G+128G),481,1986.25
1164,oppo+k5,['OPPO手机乐良专卖店'],超值套装,479,2149.0
1165,小米+max3,['淘金手机专营店'],全网通 (6G+128G),479,1408.33
1166,荣耀+20,['京铠玄手机旗舰店'],8+128G 全网通+碎屏险,478,1664.67
1167,apple+iphone8,['可多优品二手手机专营店'],64G全网通,478,1926.5
1168,小米+小米9,['中国移动手机官方旗舰店'],12GB+512GB,477,4299.0
1169,小米+mix2s,['泰业优品二手手机旗舰店'],MIX2 6RAM+64G 全网通,476,966.0
1170,黑鲨+,['佳沪手机旗舰店'],全网通12G+128G,476,3399.0
1171,华为+畅享10plus,['掌视界数码旗舰店'],全网通(8G+128G)(分期免息0首付),476,1899.0
1172,荣耀+magic2,['荣耀京东自营旗舰店'],3D感光全网通（8GB 512GB）,475,3999.0
1173,apple+iphonex,['岗隆手机专营店'],全网通 256G,475,7399.0
1174,华为+nova5,['千瑞达手机旗舰店'],6G+128G（已直降100）,475,1799.0
1175,小米+cc9,['佳沪手机旗舰店'],全网通8G+128G,473,2668.0
1176,华为+畅享9,['欧霖爵手机旗舰店'],（4G+128G）,473,996.5
1177,vivo+iqoo,['vivo耀诚鑫专卖店'],6G 64G,473,1998.0
1178,华为+畅享9plus,['头号卖家旗舰店'],全网通6GB+128G,472,1286.5
1179,荣耀+10,['谷高数码手机专营店'],全网通（4G+64G）,472,878.5
1180,apple+iphone11,['同达丰手机旗舰店'],全网通 256GB,471,6511.33
1181,华为+p30,['福气多多手机旗舰店'],全网通6G+128G【华为官方直供】,471,3446.0
1182,华为+mate30pro,['掌视界数码旗舰店'],全网通(8G+512G),469,7899.0
1183,apple+iphone7,['鹏瑶旗舰店'],全网通32G,469,3399.0
1184,红米+note8,['同达丰手机旗舰店'],全网通8GB+128GB,468,1480.0
1185,apple+iphonex,['闪回二手商品专营店'],256G,467,3699.0
1186,apple+iphone8,['鸿兴优品二手手机专营店'],64G 全网通,466,2019.25
1187,华为+mate30,['福气多多手机旗舰店'],全网通（8+256G）华为官方直供,465,5499.0
1188,小米+cc9,['华信通手机专营店'],全网通6GB+128GB,463,1128.0
1189,apple+iphone8plus,['可多优品二手手机专营店'],64G全网通,463,2506.0
1190,vivo+iqoo,['vivo智美专卖店'],6GB 64GB,462,2053.25
1191,华为+nova5,['严集手机旗舰店'],6GB+128GB（白条免息+多重豪礼）,462,1799.0
1192,荣耀+20,['疆界互联旗舰店'],8G+128G全网通咨询赠一年影视会员观影权益,461,2099.8
1193,华为+mate20pro,['佳沪手机旗舰店'],全网通6GB+128GB,460,3999.0
1194,华为+nova5pro,['冰之凯盛手机专营店'],移动全网通 （8GB+128GB）【默认发全网版】,460,2341.8
1195,华为+畅享9,['明日数码旗舰店'],全网通(4G+64G),458,866.5
1196,oppo+reno,['OPPO优品专卖店'],全网通,457,3332.33
1197,魅族+16,['谷高数码手机专营店'],全网通（6G+128G）,456,2648.0
1198,华为+nova5,['淘金手机专营店'],全网通 (6G+128G)默认发8+128G,455,1799.0
1199,红米+note8,['新松联手机旗舰店'],4+64G,455,915.0
1200,中兴+axon10pro,['中兴京东自营官方旗舰店'],12GB+256GB,455,4199.0
1201,apple+iphone11,['联通华盛手机旗舰店'],64G,452,5188.0
1202,apple+iphone11,['鹏瑶旗舰店'],全网通128G,452,5695.67
1203,小米+cc9,['华信通手机专营店'],全网通(6G+128G),452,1718.5
1204,华为+p30,['掌视界数码旗舰店'],全网通(8G+512G),451,5930.86
1205,华为+nova5,['京铠玄手机旗舰店'],6+64G 全网通,448,1499.0
1206,荣耀+20,['久汇通官方旗舰店'],全网通（8G+256G）,447,2499.0
1207,红米+7,['聚捷联盛手机旗舰店'],4GB+64GB,447,779.0
1208,华为+畅享9plus,['头号卖家旗舰店'],全网通4GB+128G,445,1103.75
1209,vivo+iqoo,['vivo兰珊专卖店'],6GB 64GB,443,2048.0
1210,apple+iphone11,['迪信通官方旗舰店'],64GB,442,5499.0
1211,华为+nova5,['久汇通官方旗舰店'],全网通（6G+ 128G),442,1699.0
1212,小米+小米8,['闲至优品二手手机旗舰店'],8GB+128GB,441,1626.62
1213,华为+nova5pro,['佳沪手机旗舰店'],全网通8G+256G【咨询立省200】,441,2899.0
1214,华为+nova4,['疆界互联旗舰店'],8G+128G 2000万超广角三摄,441,2203.75
1215,小米+mix2s,['发动机优品二手手机专营店'],【MIx2】6G RAM+128G ROM 全网通,439,1055.0
1216,华为+mate30,['同达丰手机旗舰店'],4G全网通版(6G+128G)【无线充+AI音箱】,439,4587.0
1217,apple+iphone8plus,['泰业优品二手手机旗舰店'],64G 全网通,439,2693.5
1218,oppo+reno,['头号卖家旗舰店'],套餐(蓝牙耳机+吃鸡游戏手柄),439,3432.33
1219,华为+p30,['闲至优品二手手机旗舰店'],8GB+128GB,437,2726.2
1220,华为+nova5,['佳沪手机旗舰店'],全网通6G+64G,437,1499.0
1221,红米+note8,['淘金手机专营店'],全网通(4GB+64GB),436,943.0
1222,华为+畅享9,['掌视界数码旗舰店'],全网通(3G+32G),435,793.0
1223,荣耀+v20,['闲至优品二手手机旗舰店'],8GB+128GB,432,1639.0
1224,华为+p30,['京铠玄手机旗舰店'],8+128G 全网通,432,3688.0
1225,红米+note8,['掌视界数码旗舰店'],全网通8GB+128GB,431,1479.0
1226,华为+畅享9plus,['福气多多手机旗舰店'],全网通(6GB+128G),431,1249.0
1227,apple+iphone7,['鸿兴优品二手手机专营店'],128G 全网通,430,1881.5
1228,apple+iphone11,['千瑞达手机旗舰店'],全网通 128G,430,5704.67
1229,红米+7,['众盛手机专营店'],(4G RAM+64G ROM),429,1199.0
1230,华为+mate20,['炜东电商旗舰店'],全网通(6G+64G),429,2699.0
1231,华为+畅享9plus,['伟德手机专营店'],4GB+128GB全网通,428,1126.5
1232,华为+mate20pro,['佳沪手机旗舰店'],全网通8G+256G(屏幕指纹),427,5399.0
1233,apple+iphonexr,['疆界互联旗舰店'],全网通128GB,425,4769.0
1234,oppo+a5,['OPPO手机乐良专卖店'],全网通,424,799.0
1235,apple+iphone11,['华信通手机专营店'],全网通 128GB,423,5726.5
1236,红米+k20pro,['淘金手机专营店'],4G全网通(12G+512G),423,2736.0
1237,努比亚+x,['努比亚京东自营旗舰店'],8GB+512GB,422,2999.0
1238,华为+畅享9,['茄子手机旗舰店'],移动版全网通(4G RAM +64G ROM),421,999.0
1239,apple+iphone7,['万城优品二手手机专营店'],32G全网通,419,1342.5
1240,华为+畅享9,['冰之凯盛手机专营店'],移动全网通秒杀版(4GB+64GB),419,828.0
1241,红米+7,['淘金手机专营店'],全网通(4G+64G)+小米活塞耳机(炫彩版),417,777.0
1242,apple+iphone11,['淘金手机专营店'],全网通 (64G),416,8165.5
1243,荣耀+v30,['久汇通官方旗舰店'],V30全网通（6G+128G）+赠送碎屏险,415,3299.0
1244,华为+p30,['发动机优品二手手机专营店'],8+256G 全网通,413,3739.0
1245,华为+畅享9plus,['同达丰手机旗舰店'],6G+128G 全网通公开版,413,1195.67
1246,apple+iphone7,['疆界互联旗舰店'],全网通（128G ROM）标配,409,4125.33
1247,华为+mate30pro,['佳沪手机旗舰店'],全网通8G+256G（4G版）,408,6299.0
1248,荣耀+v30,['久汇通官方旗舰店'],V30全网通（8G+128G）+赠送碎屏险,408,3699.0
1249,华为+mate20pro,['千瑞达手机旗舰店'],8+256G(UD版),408,5665.67
1250,apple+iphone7,['泰业优品二手手机旗舰店'],128G 全网通12期白条免息,408,2299.0
1251,小米+cc9,['佳沪手机旗舰店'],全网通6G+64G,406,958.0
1252,魅族+x8,['谷高数码手机专营店'],6+64G,406,1118.67
1253,apple+iphone8plus,['炜东电商旗舰店'],64G,406,4188.0
1254,魅族+16,['谷高数码手机专营店'],全网通（8G+128G）,404,2923.0
1255,apple+iphonexr,['同城帮二手商品专营店'],128G 全网通4G,403,3699.0
1256,华为+畅享9,['众宇通手机专营店'],全网通(4GB 128GB),403,1049.0
1257,apple+iphone11,['东源海外专营店'],64GB美版有锁激活移动电信,403,4408.17
1258,apple+iphonex,['瓜子二手商品专营店'],64G 全网通（白条12期免息）,403,3549.0
1259,华为+nova5pro,['淘金手机专营店'],全网通 (8G+128G),402,2539.0
1260,apple+iphone11,['茄子手机旗舰店'],64GB,401,8130.5
1261,apple+iphone7,['同城帮二手商品专营店'],128G 全网通4G,400,1589.67
1262,华为+mate30,['同达丰手机旗舰店'],5G版(8G+128G),400,4999.0
1263,小米+cc9,['疆界互联旗舰店'],8G+256G全网通,400,2078.75
1264,apple+iphonexsmax,['鸿兴优品二手手机专营店'],64G 全网通,400,5000.0
1265,荣耀+8x,['众盛手机专营店'],(6GB RAM+128GB ROM),399,1333.0
1266,荣耀+20pro,['掌视界数码旗舰店'],全网通（8G+256G）,399,2862.0
1267,华为+畅享10plus,['福气多多手机旗舰店'],全网通（6G+128G）分期免息0首付,399,1699.0
1268,小米+mix3,['谷高数码手机专营店'],8+128G,398,2258.0
1269,华为+mate30pro,['聚捷联盛手机旗舰店'],4G版（8G+256G）,398,6482.33
1270,荣耀+20pro,['聚捷联盛手机旗舰店'],（8G+128G）,398,2974.25
1271,荣耀+10,['聚捷联盛手机旗舰店'],6G+128G,397,1418.0
1272,小米+cc9,['佳沪手机旗舰店'],全网通8G+256G,397,2386.25
1273,红米+8a,['茄子手机旗舰店'],4GB+64GB,395,708.0
1274,红米+k20,['谷高数码手机专营店'],全网通（6GB+128GB）,394,1571.33
1275,红米+k20,['淘金手机专营店'],全网通 (6G+128G),394,1999.0
1276,华为+mate20pro,['优品美手机专营店'],全网通4G(8GB+128GB)UD屏内指纹版,393,4599.0
1277,vivo+iqoo,['vivo兰珊专卖店'],8GB 128GB,393,2548.0
1278,华为+nova5,['君问手机旗舰店'],6+64G,392,1499.0
1279,荣耀+10,['牧申手机旗舰店'],6G+128G,392,1274.0
1280,魅族+x8,['新松联手机旗舰店'],6GB+64GB全网通,391,967.67
1281,华为+mate30,['福气多多手机旗舰店'],5G版 8G+128G全网通【华为官方直供】,391,4999.0
1282,apple+iphone11,['XINKE海外专营店'],64GB美版有锁激活移动电信,390,4473.17
1283,华为+mate30pro,['京联通达旗舰店'],（8G+128G）赠京豆,390,5799.0
1284,apple+iphone8plus,['泰业优品二手手机旗舰店'],256G 全网通,390,3302.0
1285,华为+畅享10plus,['京联通达旗舰店'],全网通（6G+128G）,389,1699.0
1286,华为+畅享10plus,['久汇通官方旗舰店'],全网通+免费碎屏险（8G+128G）,386,1899.0
1287,apple+iphonex,['海之博优品二手商品专营店'],64G 全网通,386,3083.5
1288,荣耀+9x,['明日数码旗舰店'],全网通(6+128G),385,1799.0
1289,华为+p30,['久汇通官方旗舰店'],全网通（6G+128G）,384,3388.0
1290,vivo+u3x,['vivo兰珊专卖店'],超值套装,384,999.0
1291,小米+cc9,['炜东电商旗舰店'],全网通(6G+128G),383,1907.0
1292,华为+p30,['同达丰手机旗舰店'],全网通 8G+128G(6期免息),383,3670.0
1293,apple+iphonex,['沪上优品二手商品专营店'],256G,382,5299.0
1294,华为+畅享9plus,['众宇通手机专营店'],全网通(4GB 128GB),381,1176.5
1295,红米+7a,['聚捷联盛手机旗舰店'],2GB+16GB,380,479.0
1296,华为+畅享9,['聚捷联盛手机旗舰店'],全网通（4+64G）,380,841.5
1297,华为+p30,['天翼电信旗舰店'],全网通6GB+128GB,380,3388.0
1298,apple+iphone7,['同城帮二手商品专营店'],32G 全网通4G,379,1648.0
1299,锤子+坚果pro3,['坚果Smartisan官方旗舰店'],12GB+256GB,379,3599.0
1300,荣耀+10,['聚捷联盛手机旗舰店'],（4G+64G）,378,1085.25
1301,小米+mix3,['闲至优品二手手机旗舰店'],6GB+128GB,377,1612.33
1302,oppo+reno,['OPPO墨白专卖店'],超值套装,377,3524.09
1303,华为+畅享9,['京铠玄手机旗舰店'],4+128G 全网通,376,999.0
1304,apple+iphone7,['马上优品二手商品旗舰店'],32G 全网通,375,2000.17
1305,小米+小米9,['谷高数码手机专营店'],全网通8G+256G,375,2798.5
1306,一加+6t,['愉快二手手机专营店'],8G+128G全网通,375,1909.0
1307,荣耀+10,['茄子手机旗舰店'],全网通(6G+128G),374,1453.0
1308,小米+mix2s,['泰业优品二手手机旗舰店'],MIX2 6RAM+128G 全网通,374,1099.0
1309,华为+nova4,['优爱特手机专营店'],全网通 6G+128G,374,1335.0
1310,apple+iphonex,['天天优品二手商品专营店'],64G 全网通,374,3158.5
1311,华为+mate20pro,['牧申手机旗舰店'],6GB+128GB 全网通,373,3999.0
1312,apple+iphone7,['信谊二手商品专营店'],32G 全网通,373,1553.5
1313,华为+p30,['新松联手机旗舰店'],全网通（8GB+64GB）,372,3388.0
1314,oppo+k3,['OPPO官方直营旗舰店'],全网通(8G RAM+256G ROM),372,2399.0
1315,华为+nova5pro,['明日数码旗舰店'],全网通（8G+256GB）分期0首付,371,2899.0
1316,apple+iphonexr,['京铠玄手机旗舰店'],128G,370,5899.0
1317,apple+iphone11promax,['佳沪手机旗舰店'],64GB【全保修两年】,370,9438.0
1318,华为+nova4,['掌视界数码旗舰店'],2000万超广角三摄( 6G+128G),370,1649.0
1319,华为+p30,['天翼电信旗舰店'],8GB+256GB,369,5008.0
1320,华为+p30,['新松联手机旗舰店'],8GB+256GB 全网通,369,4988.0
1321,apple+iphone8,['马上优品二手商品旗舰店'],64G 全网通,369,2264.38
1322,华为+nova5,['易销科技手机专营店'],8G+128G,368,1999.0
1323,apple+iphone7,['马上优品二手商品旗舰店'],128G 全网通+碎屏无忧,368,1856.83
1324,小米+小米9,['中国移动手机官方旗舰店'],8G+256G,366,3798.5
1325,华为+畅享9,['千瑞达手机旗舰店'],3G+32G（全网通）,366,791.25
1326,oppo+a5,['悦粤二手商品专营店'],4G 64G,363,670.0
1327,apple+iphonex,['瓜子二手商品专营店'],64G 全网通（白条6期免息）,361,3349.0
1328,小米+小米8,['众盛手机专营店'],(4G RAM+128G ROM),358,1125.0
1329,红米+note8,['华信通手机专营店'],8G RAM+128G ROM,357,1478.0
1330,vivo+x27pro,['丰泽优品二手商品专营店'],8GB+128GB,355,2965.67
1331,apple+iphonex,['泰业优品二手手机旗舰店'],64G 全网通,355,4249.0
1332,荣耀+20i,['牧申手机旗舰店'],全网通6GB+64GB,355,999.0
1333,小米+小米9se,['明日数码旗舰店'],6G+64G 全网通,355,1614.67
1334,华为+nova5pro,['文海二手商品专营店'],8G+128G(全网通)送超级快充,354,1956.86
1335,apple+iphonex,['经典二手商品专营店'],64G 全网通,354,3159.0
1336,apple+iphonexr,['银河信业手机专营店'],128G,353,4999.0
1337,华为+畅享10plus,['华为京东自营官方旗舰店'],全网通（移动4G优先版）,352,1799.0
1338,vivo+iqoo,['vivo耀诚鑫专卖店'],6G 128G,352,2298.0
1339,apple+iphone7,['乐亨优品二手商品专营店'],128G全网通+屏碎无忧,351,2151.67
1340,vivo+u3x,['vivo耀诚鑫专卖店'],3G 64G,350,899.0
1341,华为+nova4,['茄子手机旗舰店'],4G+128G,349,1161.33
1342,荣耀+20i,['千瑞达手机旗舰店'],6+256G,347,1599.0
1343,华为+mate20pro,['头号卖家旗舰店'],全网通（8GB+128GB）（UD版屏内解锁）,346,4599.0
1344,小米+cc9,['聚捷联盛手机旗舰店'],6GB+128GB,346,1119.0
1345,apple+iphone11,['京合旗舰店'],全网通128GB,345,5999.0
1346,华为+nova5,['冰之凯盛手机专营店'],移动全网通（8GB+128GB）【默认发全网版】,345,1700.75
1347,华为+nova5,['君问手机旗舰店'],6G+128G,343,1699.0
1348,魅族+x8,['淘金手机专营店'],全网通 (4G+64G)+魅族EP21耳机,342,864.67
1349,华为+mate20x,['聚捷联盛手机旗舰店'],4G（6G+128G）,342,4899.0
1350,华为+p30,['京铠玄手机旗舰店'],8+128G 全网通,341,4686.86
1351,apple+iphonex,['疆界互联旗舰店'],全网通64G,340,5932.88
1352,apple+iphone7,['泰业优品二手手机旗舰店'],128G 全网通6期白条免息,340,2099.0
1353,华为+p30,['聚捷联盛手机旗舰店'],【8+256】屏内指纹,339,4988.0
1354,红米+7,['明日数码旗舰店'],全网通 3G+32G,339,993.25
1355,荣耀+8x,['京铠玄手机旗舰店'],6+64G 全网通,339,1239.0
1356,小米+小米9,['谷高数码手机专营店'],全网通8G+256G【小米20W无线充】,338,2853.5
1357,vivo+x27pro,['闲至优品二手手机旗舰店'],8GB+128GB全网通,338,1903.29
1358,红米+note8,['新松联手机旗舰店'],8G+128G全网通,337,1459.0
1359,华为+mate30,['掌视界数码旗舰店'],全网通(8G+256G)(5G版),337,5499.0
1360,apple+iphone7,['鹏瑶旗舰店'],全网通128G,337,2885.0
1361,黑鲨+,['愉快二手手机专营店'],8G+128G 全网通,337,1439.0
1362,华为+畅享9plus,['优爱特手机专营店'],全网通（6G+128G）,337,1205.5
1363,apple+iphonexsmax,['炜东电商旗舰店'],全网通256G,337,6999.0
1364,华为+畅享9,['众盛手机专营店'],(3G RAM+32G ROM),337,788.0
1365,apple+iphone7,['焕新二手商品专营店'],128G 全网通,336,1390.67
1366,apple+iphone11,['中国移动手机官方旗舰店'],64GB,336,8099.0
1367,荣耀+20pro,['聚捷联盛手机旗舰店'],（8G+256G),335,2768.5
1368,红米+note8,['淘金手机专营店'],全网通(8G+128G),335,1438.0
1369,vivo+u3x,['vivo官方旗舰店'],4GB 64GB,334,999.0
1370,红米+7a,['新松联手机旗舰店'],3G+32G全网通,334,534.33
1371,魅族+16x,['新松联手机旗舰店'],全网通6GB+64GB,334,1053.0
1372,apple+iphonexsmax,['炜东电商旗舰店'],全网通64G,333,5888.0
1373,华为+p30,['发动机优品二手手机专营店'],8+128G 全网通,333,2673.2
1374,vivo+iqoo,['vivo兰珊专卖店'],6GB 128GB,332,2348.0
1375,apple+iphone7,['同城帮二手商品专营店'],128GB 全网通4G,331,1389.0
1376,apple+iphonex,['天天优品二手商品专营店'],256G 全网通,331,3768.0
1377,apple+iphonexsmax,['南起二手手机专营店'],256G全网通『赠苹果原装充电器』,331,5499.0
1378,联想+z5pro,['世云手机专营店'],8GB+128GB,330,1449.0
1379,apple+iphone11,['银河信业手机专营店'],128GB,330,5899.0
1380,apple+iphone7,['弘朝二手商品专营店'],128G 全网通,329,1846.0
1381,锤子+坚果pro3,['坚果Smartisan官方旗舰店'],8GB+256GB,329,2999.0
1382,荣耀+10,['新松联手机旗舰店'],全网通(4GB+64GB)标配,328,881.5
1383,vivo+u1,['vivo智美专卖店'],3GB 32GB,327,749.0
1384,华为+nova5pro,['同达丰手机旗舰店'],8GB+256GB 全网通,327,2899.0
1385,apple+iphone7,['弘朝二手商品专营店'],128G 全网通,327,1369.17
1386,apple+iphonex,['马上优品二手商品旗舰店'],全网通 64G,326,3473.0
1387,华为+nova4,['福气多多手机旗舰店'],2000万超广角三摄（8G+128G）,326,2024.0
1388,华为+nova5,['掌视界数码旗舰店'],全网通(8G+128G),326,2099.0
1389,华为+p30,['牧申手机旗舰店'],全网通（8GB+128GB）分期免息+承诺买贵补差,325,3688.0
1390,apple+iphone11,['头号卖家旗舰店'],64GB,325,5308.83
1391,努比亚+红魔3,['疆界互联旗舰店'],全网通【8G+128G】,325,3139.0
1392,华为+nova5,['众宇通手机专营店'],6GB+128GB【到手价1599元】,324,1799.0
1393,华为+畅享9,['牧申手机旗舰店'],全网通4G+64G,323,845.5
1394,华为+p30,['中国移动手机官方旗舰店'],8G+128G全网通,323,3688.0
1395,华为+mate30pro,['福气多多手机旗舰店'],全网通（8+512G）0首付12期免息,322,7882.33
1396,华为+畅享9,['京铠玄手机旗舰店'],4+128G 全网通,322,1152.33
1397,apple+iphonex,['扬帆二手商品专营店'],256G 全网通,322,3623.5
1398,apple+iphone11,['茄子手机旗舰店'],256GB,322,6466.33
1399,荣耀+8x,['时器数码旗舰店'],全网通4G(4GB+64GB),322,983.0
1400,oppo+reno,['OPPO官方直营旗舰店'],标配版,321,3370.43
1401,华为+nova5,['炜东电商旗舰店'],6GB+128GB 全网通版（赠送一年碎屏险）,321,1799.0
1402,红米+8a,['优爱特手机专营店'],全网通 4GB+64GB,320,678.0
1403,apple+iphone8plus,['拍拍二手自营旗舰店'],64G全网通,319,3469.0
1404,vivo+z5,['vivo官方旗舰店'],6GB 256GB,318,2098.0
1405,apple+iphone8,['泰业优品二手手机旗舰店'],256G 全网通,317,2824.25
1406,apple+iphone7,['发动机优品二手手机专营店'],128G 全网通 分期0首付 6期白条免息,317,2032.33
1407,红米+note8,['疆界互联旗舰店'],6G+64G 全网通,316,1238.0
1408,apple+iphonexsmax,['马上优品二手商品旗舰店'],256G 全网通,314,5089.67
1409,华为+p30,['头号卖家旗舰店'],全网通8+128G【减300】,313,4490.0
1410,apple+iphone7,['弘朝二手商品专营店'],32G 全网通,313,1159.83
1411,华为+mate20x,['牧申手机旗舰店'],(8GB+256GB)全网通,313,4299.0
1412,荣耀+9x,['冰之凯盛手机专营店'],全网通6G+128G【已降200+~】,313,1799.0
1413,华为+p30,['久汇通官方旗舰店'],全网通（8G+128G）,312,4488.0
1414,荣耀+v20,['伟德手机专营店'],全网通(6GB+128GB),312,1748.0
1415,小米+max3,['淘金手机专营店'],全网通 (4G+64G),311,1125.33
1416,小米+小米9,['茄子手机旗舰店'],全网通(8G + 128G ),310,2462.2
1417,华为+p30,['掌视界数码旗舰店'],全网通(8G+256G) +碎屏险,309,4188.0
1418,努比亚+红魔3,['聚捷联盛手机旗舰店'],8G+128G,307,3265.67
1419,荣耀+20,['炜东电商旗舰店'],全网通(8+256GB),307,2499.0
1420,apple+iphone7,['翱行二手商品专营店'],128G 全网通 【12期免息】,307,1429.0
1421,荣耀+20,['茄子手机旗舰店'],全网通(8G+256G),305,2254.0
1422,apple+iphone11,['东源海外专营店'],256G 美版有锁激活电信,305,7000.5
1423,华为+mate30pro,['久汇通官方旗舰店'],全网通（8G+512G）5G版,304,7899.0
1424,红米+note8,['明日数码旗舰店'],8G+128GB 全网通,304,1454.67
1425,魅族+16,['佳沪手机旗舰店'],全网通8GB+256GB,304,2599.0
1426,华为+畅享9plus,['新松联手机旗舰店'],全网通(6+128GB),304,1188.0
1427,华为+畅享9plus,['福气多多手机旗舰店'],全网通(4GB+128G),303,1149.0
1428,apple+iphone8plus,['扬帆二手商品专营店'],256G,303,3256.0
1429,华为+畅享9,['头号卖家旗舰店'],全网通4GB+128GB,303,999.0
1430,apple+iphone8plus,['君问手机旗舰店'],64G,303,4099.0
1431,apple+iphone11,['中国移动手机官方旗舰店'],64GB（碎屏无忧）,303,5458.0
1432,华为+mate30,['天翼电信旗舰店'],8GB+128GB（5G版）,302,4999.0
1433,oppo+reno,['OPPO手机乐良专卖店'],10倍变焦版 全网通,301,4074.0
1434,apple+iphonexr,['淘金手机专营店'],128GB,301,5385.17
1435,一加+7pro,['愉快二手手机专营店'],8GB+256GB 全网通 在保,300,3119.0
1436,apple+iphonex,['岗隆手机专营店'],全网通+倍思无线充电背夹 64G,299,6519.0
1437,oppo+reno,['OPPO手机乐良专卖店'],超值套装,299,3692.38
1438,apple+iphone8plus,['发动机优品二手手机专营店'],256G 全网通,299,3271.5
1439,红米+note8,['茄子手机旗舰店'],全网通(6GB+64GB),298,1198.0
1440,小米+cc9,['疆界互联旗舰店'],8G+128G 全网通,297,2668.0
1441,oppo+findx,['毕城优品二手商品专营店'],8G+128G,297,2095.0
1442,oppo+r17,['闲至优品二手手机旗舰店'],6GB+128GB,296,1297.0
1443,华为+nova4,['伟德手机专营店'],4GB+128GB,296,1105.67
1444,oppo+reno,['OPPO酷炫手机专卖店'],超值套装,296,3777.0
1445,红米+k20pro,['佳沪手机旗舰店'],全网通6G+128G,296,2199.0
1446,小米+cc9,['京铠玄手机旗舰店'],8+128G 全网通,294,2799.0
